event_name,catalog,gps_trigger_time,ra_median,dec_median,sky_area_90_deg2,network_snr,chirp_mass_median,mass_ratio_median,luminosity_distance_median,p_astro,far_hz,pipeline,source_path,skymap_file
GW240406_062847,GWTC-5.0-search,1396420145.896816,3.212155769832532,0.7297276562269662,1724.7484409089482,11.21346892591891,23.47207222855139,0.4157502529020839,,0.9999993055848558,5.962541089173397e-14,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW240406_062847-gstlal_Skymap_SearchResultDataRelease.fits
GW240413_022019,GWTC-5.0-search,1397010037.835562,2.8938547563462618,0.17669931908032122,60.586510013681114,17.11228214007639,6.410462572462584,0.9590674770125209,,0.9998838204793977,2.326397034955018e-33,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW240413_022019-gstlal_Skymap_SearchResultDataRelease.fits
GW240414_054515,GWTC-5.0-search,1397108733.2006836,5.0682725231741586,0.6084722604164648,387.5438406762563,10.80815618460237,32.03651047022337,0.8696650735085956,,0.9999967284926806,1.685729763700294e-12,pycbc,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW240414_054515-pycbc_Skymap_SearchResultDataRelease.fits
GW240420_175625,GWTC-5.0-search,1397671003.5180664,6.269643959534802,0.8128320761011001,24222.014600794282,9.94214916229248,34.86604725974014,0.8392822562215478,,0.980747798812809,2.473542926040295e-09,pycbc,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW240420_175625-pycbc_Skymap_SearchResultDataRelease.fits
GW240426_031451,GWTC-5.0-search,1398136509.9663086,0.15033011721279282,-0.03125508849949532,3842.286307776723,9.827547998725942,62.61156809638599,0.9372414247752879,,0.9999969513179574,1.212771281495001e-12,pycbc,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW240426_031451-pycbc_Skymap_SearchResultDataRelease.fits
GW240428_225440,GWTC-5.0-search,1398380098.0773304,3.004688386575559,1.3967522747741126,341.3302343368165,15.46654312358786,17.43091324942379,0.7158027617609843,,1.0,1.855496984843802e-25,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW240428_225440-gstlal_Skymap_SearchResultDataRelease.fits
GW240501_033534,GWTC-5.0-search,1398569752.9339333,0.034966356589612425,-1.1008248761600474,1480.7238135638013,10.2376377688057,46.62292898748619,0.8114202812128627,,0.9999985056434274,1.326501591760067e-13,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW240501_033534-gstlal_Skymap_SearchResultDataRelease.fits
GW240505_133552,GWTC-5.0-search,1398951370.5819712,5.973321188026686,0.44126466658053287,1946.3219632446962,8.719397134139955,34.76089965736463,0.7463527682427062,,0.9846621496042265,3.962742027088671e-09,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW240505_133552-gstlal_Skymap_SearchResultDataRelease.fits
GW240507_041632,GWTC-5.0-search,1399090610.3581543,2.147094979157959,1.0745462286006209,2267.771429360573,9.404832020344811,20.2144090480122,0.7064010141823361,,0.9999717542535409,7.786716632327961e-12,pycbc,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW240507_041632-pycbc_Skymap_SearchResultDataRelease.fits
GW240511_031507,GWTC-5.0-search,1399432525.973179,2.9437091319525455,-0.3130299011397095,111.67851066591089,15.93245576779214,41.08604501884961,0.7463528286725556,,1.0,5.057320743501226e-31,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW240511_031507-gstlal_Skymap_SearchResultDataRelease.fits
GW240512_024139,GWTC-5.0-search,1399516917.146024,3.607155822713085,0.24327802797391285,372.6463784737582,11.570054,10.495718,0.46343854091097947,,0.999999974,1.018844e-15,MBTA,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW240512_024139-mbta_Skymap_SearchResultDataRelease.fits
GW240513_183302,GWTC-5.0-search,1399660400.8850012,1.2406069622025122,0.5685508696915178,267.10520258845384,14.46704040545652,24.40236099761511,0.8460512928024809,,1.0,2.007871527358104e-27,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW240513_183302-gstlal_Skymap_SearchResultDataRelease.fits
GW240514_121713,GWTC-5.0-search,1399724251.730413,1.2051178241121396,-0.8606713963627617,493.5046633841662,15.58299242040466,50.56468582785686,0.6865030975580024,,1.0,2.000632981151497e-31,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW240514_121713-gstlal_Skymap_SearchResultDataRelease.fits
GW240515_005301,GWTC-5.0-search,1399769599.1100037,4.967029791173706,-0.23122147945734883,1379.588929315856,11.58023427153345,35.87554774121834,0.4914008331198,,0.9999999956099324,2.186711735593634e-16,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW240515_005301-gstlal_Skymap_SearchResultDataRelease.fits
GW240519_012815,GWTC-5.0-search,1400117313.9882812,6.061000300428993,0.8265456310335361,5032.404696686158,10.57959526790372,62.61156809638599,0.9372414247752879,,0.991996412925968,4.58203999767931e-10,pycbc,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW240519_012815-pycbc_Skymap_SearchResultDataRelease.fits
GW240520_213616,GWTC-5.0-search,1400276194.963666,2.660508308488792,1.0034719788195066,585.6171409460917,11.915851,10.476476,0.4547126317234433,,0.999999999,3.794659e-17,MBTA,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW240520_213616-mbta_Skymap_SearchResultDataRelease.fits
GW240525_031210,GWTC-5.0-search,1400641948.639091,0.7568382301829957,-0.7593285529240275,2021.858391313701,9.125762811859097,37.857165273362,0.8821602704064736,,0.9662559374386362,9.15171286486061e-09,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW240525_031210-gstlal_Skymap_SearchResultDataRelease.fits
GW240526_093944,GWTC-5.0-search,1400751602.6720355,3.593439004383881,-0.9131472324572587,1256.422586881117,9.672138,12.98979,0.5473039592878715,,0.970642828,4.559906e-09,MBTA,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW240526_093944-mbta_Skymap_SearchResultDataRelease.fits
GW240527_183429,GWTC-5.0-search,1400870087.0561523,0.3223096236583868,0.8810429789321017,3291.709676518197,9.860593125736466,78.7359663485427,0.9082951837437537,,0.9999946411328908,5.31855939708095e-12,pycbc,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW240527_183429-pycbc_Skymap_SearchResultDataRelease.fits
GW240527_230910,GWTC-5.0-search,1400886568.3630586,0.9665450680414617,-0.8222641212395243,65.56981603212242,10.99141,17.205004,0.19863967651514342,,0.99999235,4.553865e-13,MBTA,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW240527_230910-mbta_Skymap_SearchResultDataRelease.fits
GW240530_012417,GWTC-5.0-search,1401067475.977979,5.65885512651013,0.05210690963834175,1367.8388182828996,10.611421,11.094365,0.5366520354060723,,0.999999806,8.582917e-15,MBTA,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW240530_012417-mbta_Skymap_SearchResultDataRelease.fits
GW240531_040326,GWTC-5.0-search,1401163424.550537,3.3210155098831757,0.8128320761011001,1543.461013543336,8.741305523784774,21.46755613411357,0.6873076137601258,,0.9510969070471298,2.753399431116607e-08,pycbc,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW240531_040326-pycbc_Skymap_SearchResultDataRelease.fits
GW240531_075248,GWTC-5.0-search,1401177186.4545898,4.970097752749477,0.4441466712053621,2337.4328019131,9.234457780832274,38.69538387368516,0.7914226727470851,,0.9999285248501353,1.225612801643909e-10,pycbc,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW240531_075248-pycbc_Skymap_SearchResultDataRelease.fits
GW240601_061200,GWTC-5.0-search,1401257538.3422,4.479223900626073,0.5235987755982987,712.5603047842806,9.957609652923738,57.50732,,,0.9886,2.60760091e-09,CWB,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW240601_061200-cwb_Skymap_SearchResultDataRelease.fits
GW240601_231004,GWTC-5.0-search,1401318622.028625,5.7708357240257815,-0.22453827340328592,1048.0679394574447,10.379693,9.701271,0.6566948228724798,,0.999986956,8.133154e-13,MBTA,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW240601_231004-mbta_Skymap_SearchResultDataRelease.fits
GW240612_081540,GWTC-5.0-search,1402215358.6706152,6.050884441949355,-1.343859444550489,3654.284531249421,8.44269,42.740727,0.1848772832107209,,0.880644353,1.773497e-08,MBTA,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW240612_081540-mbta_Skymap_SearchResultDataRelease.fits
GW240615_113620,GWTC-5.0-search,1402486598.715313,0.12903266181542863,0.7969289071771606,8.63882326223213,25.77092755112024,33.39608805049227,0.882160317163195,,1.0,2.957499751738942e-50,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW240615_113620-gstlal_Skymap_SearchResultDataRelease.fits
GW240615_160735,GWTC-5.0-search,1402502873.351233,4.0481752992302065,-0.48787514754029315,1148.1537066488766,10.52849098358256,31.80892214037337,0.580816844430655,,0.9999920403907318,8.931091042501224e-13,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW240615_160735-gstlal_Skymap_SearchResultDataRelease.fits
GW240618_071627,GWTC-5.0-search,1402730205.158888,1.9665633700693919,-0.38439677449563914,5558.641812233559,7.975379719225266,87.33025310595902,0.8821602679877739,,0.9804666791563418,5.089833390945448e-09,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW240618_071627-gstlal_Skymap_SearchResultDataRelease.fits
